# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,ZVGIRMEXVR,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
7.252349809568965633e-02, 1.814140027503995806e-02, -9.972017006704436692e-01, 1.650253918818150312e-01
1.510773785775009967e-02, 1.590691465759884460e-02, -9.997593342014354789e-01, 1.521593766183118590e-01
-5.457116473699615000e-02, 1.406752451355343554e-02, -9.984107835622110239e-01, 1.301546981386998703e-01
-1.504984581805725030e-01, 1.256988629223530947e-02, -9.885303293495201205e-01, 1.043496221120717993e-01
-2.862102443691171838e-01, 1.079959110597534036e-02, -9.581059778803773241e-01, 7.938459274909287489e-02
-4.807466005370715778e-01, 1.132955601205938231e-02, -8.767863749127371431e-01, 5.796017365160521795e-02
-7.426616978004334513e-01, 1.357662683138395783e-02, -6.695291463588862735e-01, 4.099401032512867138e-02
-9.582954433172419240e-01, 1.636111118038401785e-02, -2.853106330972506322e-01, 2.851036444374539097e-02
-9.869304604950586146e-01, 1.750982244642992555e-02, 1.601926098947953903e-01, 2.893650388866433887e-02
-8.149001715322765627e-01, 1.610850886864163833e-02, 5.793774472472112969e-01, 4.164014658640052824e-02
-5.682004630096367803e-01, 1.412401237268659689e-02, 8.227689506235214001e-01, 5.884995361854156171e-02
-3.686563774649703751e-01, 1.294306909894358745e-02, 9.294756329870650369e-01, 8.055529497516994430e-02
-2.146390008150333983e-01, 1.201559731382779127e-02, 9.766195394063728052e-01, 1.058435601254096581e-01
-8.951598086684976752e-02, 1.241765189525446782e-02, 9.959079732037763311e-01, 1.319835697845952449e-01
1.095668713429713385e-02, 1.369421276591555048e-02, 9.998461979443453718e-01, 1.543072484998410376e-01
7.995871776035444467e-02, 1.521466927914869732e-02, 9.966820542644710956e-01, 1.673554674864606018e-01
1.297385433118871112e-01, 1.686744653127574683e-02, 9.914047607444823607e-01, 1.673713791638182236e-01
1.656019239057330839e-01, 1.849667042842327233e-02, 9.860192067002458982e-01, 1.543584394329997056e-01
1.918287079141777485e-01, 2.001898979742850609e-02, 9.812242286386264611e-01, 1.320769456501969807e-01
2.115758845838524027e-01, 2.140752773027757017e-02, 9.771270965534819553e-01, 1.059561505724519459e-01
2.266617786977199456e-01, 2.263269349827011501e-02, 9.737105315557592622e-01, 8.069093297158101696e-02
2.380981458938309647e-01, 2.366247344118837734e-02, 9.709528105281763910e-01, 5.904811621847989855e-02
2.465741650446063860e-01, 2.448217533328881507e-02, 9.688146387330783815e-01, 4.196114853880484469e-02
2.527029379145433463e-01, 2.510439402593713301e-02, 9.672181732008290345e-01, 2.920092291869181428e-02
1.961942721690116687e-01, 2.703794447626483785e-02, -9.801922041755740667e-01, 2.497058660990292278e-02
1.922539019839958341e-01, 2.663182069916749176e-02, -9.809837834022413494e-01, 3.588271705957261914e-02
1.868805565734224516e-01, 2.609422059929971532e-02, -9.820360223668594957e-01, 5.049534576173018985e-02
1.797354924007793509e-01, 2.540734000971269294e-02, -9.833868108964448629e-01, 6.900465830024493652e-02
1.703902447739493453e-01, 2.455413091778841511e-02, -9.850706873827612675e-01, 9.061247691402571358e-02
1.580137553091007230e-01, 2.349651560415292814e-02, -9.871573161799386265e-01, 1.129521519466449991e-01
1.407646160746422459e-01, 2.215282273118553136e-02, -9.897952188742878965e-01, 1.320068018418387168e-01
1.152864875575819736e-01, 2.043185287513281032e-02, -9.931221300397673479e-01, 1.431314571720539996e-01
7.680492980518506541e-02, 1.833706218925481787e-02, -9.968775024584957123e-01, 1.431072137967810409e-01
2.114996739878879234e-02, 1.609614441847333211e-02, -9.996467341085498726e-01, 1.319376998930151257e-01
-4.475293934156426151e-02, 1.424716863085336536e-02, -9.988964874331546229e-01, 1.128222255614002856e-01
-1.361827065262433412e-01, 1.267774421324499232e-02, -9.906026172208767244e-01, 9.039959848042657120e-02
-2.679072493262765198e-01, 1.064611430217793191e-02, -9.633858863449751286e-01, 6.871596491280386465e-02
-4.596248069989249951e-01, 1.106340930162472147e-02, -8.880442769174438089e-01, 5.011521906982960989e-02
-7.237309641546030292e-01, 1.327768560682609372e-02, -6.899544873314289450e-01, 3.540299829680531446e-02
-9.513844554414372379e-01, 1.620776678810914931e-02, -3.075791381744575337e-01, 2.463884844662697637e-02
-9.884996358270090600e-01, 1.752277696569623164e-02, 1.502046013186044970e-01, 2.511743556366849428e-02
-8.170306675193150792e-01, 1.613233615998820036e-02, 5.763684898248371269e-01, 3.618582894644389869e-02
-5.731192110391627459e-01, 1.417172943742209257e-02, 8.193494565950478759e-01, 5.113915379338497547e-02
-3.762578040718155825e-01, 1.298939966876660503e-02, 9.264239528268362056e-01, 6.998543396953725571e-02
-2.231559532246170374e-01, 1.193435148027485911e-02, 9.747096961635078882e-01, 9.194884339763348402e-02
-9.731991660736043215e-02, 1.226291018753393990e-02, 9.951775996601153196e-01, 1.146642823772904413e-01
4.580155246150529463e-03, 1.348734464164244064e-02, 9.998985517103415877e-01, 1.340748361356885188e-01
7.368340687552886459e-02, 1.492099113835847896e-02, 9.971700554943796480e-01, 1.454132375883201989e-01
1.237034822590361294e-01, 1.649581071820656331e-02, 9.921821086402120571e-01, 1.454286552044002367e-01
1.599632060894274344e-01, 1.807098922757100976e-02, 9.869575533152012969e-01, 1.341245677937035197e-01
1.866159153622990174e-01, 1.956249473545195600e-02, 9.822381630405208064e-01, 1.147663574793186120e-01
2.067421112353871604e-01, 2.093687317228397349e-02, 9.781714301612486340e-01, 9.207079941688353641e-02
2.221297595684823822e-01, 2.215731862778949623e-02, 9.747653169585357436e-01, 7.011752360019624097e-02
2.337905782047922376e-01, 2.318675356714703165e-02, 9.720104629075169145e-01, 5.131119757152235311e-02
2.424266780064261995e-01, 2.400769464051575458e-02, 9.698726392618858272e-01, 3.646333373156986080e-02
2.486666714841057890e-01, 2.463145258768318496e-02, 9.682758790946082161e-01, 2.537508583444554253e-02
1.939308966499297682e-01, 2.677731831489999978e-02, -9.806496737104523076e-01, 2.114821211361811101e-02
1.902973939350514898e-01, 2.641178695710914154e-02, -9.813711425201273597e-01, 3.039012923121585386e-02
1.853563349377468361e-01, 2.592867879702595926e-02, -9.823292384502695374e-01, 4.276626845829008261e-02
1.788055412455598625e-01, 2.531137505980085578e-02, -9.835587998246289043e-01, 5.844284103076470560e-02
1.702534157620127775e-01, 2.454102061420406281e-02, -9.850946719623351333e-01, 7.674377599569451314e-02
1.589031018575053911e-01, 2.357314547919073244e-02, -9.870127208057047907e-01, 9.566429312691215880e-02
1.429455825401974578e-01, 2.231466834546480538e-02, -9.894789618829070710e-01, 1.118015581265628944e-01
1.190586602617083184e-01, 2.065960821200888906e-02, -9.926722601167082827e-01, 1.212204537739832166e-01
8.250438216121200319e-02, 1.859710252669839747e-02, -9.964171690119595359e-01, 1.211939530397375536e-01
2.919681721861748860e-02, 1.634727836202442761e-02, -9.994399993768795509e-01, 1.117250006515775607e-01
-3.166046032077099448e-02, 1.448445771572570359e-02, -9.993937240832354574e-01, 9.551008573906583088e-02
-1.170353210443228487e-01, 1.281753844661907837e-02, -9.930450364088336812e-01, 7.648494110995762707e-02
-2.432916058937615866e-01, 1.043494364239718093e-02, -9.698970597196460153e-01, 5.809413214419913846e-02
-4.309176248095634709e-01, 1.069694882803500641e-02, -9.023278649771682147e-01, 4.232441520312273109e-02
-6.974271816772456001e-01, 1.286005801783142270e-02, -7.165402606731267054e-01, 2.986405855248409208e-02
-9.413050056266883958e-01, 1.598830242395614387e-02, -3.371783809317263070e-01, 2.079265968516878435e-02
-9.904288296308214612e-01, 1.753722235928431225e-02, 1.369057313191901493e-01, 2.130312347816234672e-02
-8.198386434233017050e-01, 1.616359369528835160e-02, 5.723664359382841793e-01, 3.073241760795230454e-02
-5.796104578262361029e-01, 1.423422468724151041e-02, 8.147693563371256609e-01, 4.343173613256735843e-02
-3.863038204499222306e-01, 1.304952226771066183e-02, 9.222792788924505381e-01, 5.942423503328927992e-02
-2.344310245669535830e-01, 1.182514087725210737e-02, 9.720608318226393596e-01, 7.806705391722512655e-02
-1.076646240723453801e-01, 1.205644197573018522e-02, 9.941141639320134615e-01, 9.735799370916584095e-02
-3.878186099058711367e-03, 1.321210047491212965e-02, 9.999051955428683858e-01, 1.138524835512826905e-01
6.535522031671174570e-02, 1.453053770343089475e-02, 9.977562621459228343e-01, 1.234816473810925741e-01
1.156915631760702667e-01, 1.600193198267355066e-02, 9.931562819529961006e-01, 1.234958892779244033e-01
1.524762941089113089e-01, 1.750547924854153198e-02, 9.881520823896954298e-01, 1.138988141043116575e-01
1.796941605916339835e-01, 1.895620117957118669e-02, 9.835398675631342735e-01, 9.746177476942466389e-02
2.003235913289015957e-01, 2.031188439246438965e-02, 9.795192117102748952e-01, 7.818963314700941303e-02
2.161119772171623821e-01, 2.152613687316539542e-02, 9.761312610169835535e-01, 5.954693984067087331e-02
2.280708935831163575e-01, 2.255516289698955568e-02, 9.733832401099214993e-01, 4.357615991002575240e-02
2.369196014861682797e-01, 2.337778082619459963e-02, 9.712479507289978331e-01, 3.096676477089592081e-02
2.433073090190669974e-01, 2.400360256272057388e-02, 9.696521956051618041e-01, 2.155007315487296460e-02
1.907663082331754745e-01, 2.641287787863049602e-02, -9.812800698706020119e-01, 1.732607625609513397e-02
1.875621211530956456e-01, 2.610413761172700187e-02, -9.819058125442070573e-01, 2.489779704996993026e-02
1.832256857903076797e-01, 2.569725079613431259e-02, -9.827349588613362164e-01, 3.503740882176932525e-02
1.775058077893325315e-01, 2.517724058369776030e-02, -9.837976391299417811e-01, 4.788113404404088780e-02
1.700622148751277929e-01, 2.452270038846476874e-02, -9.851281542202634522e-01, 6.287507819700420553e-02
1.601455934698259587e-01, 2.368019029878443149e-02, -9.868093217433703268e-01, 7.837659761801663016e-02
1.459919914067266677e-01, 2.254064114351417639e-02, -9.890289469686606161e-01, 9.159745415408773739e-02
1.243270815126896467e-01, 2.097737685526560730e-02, -9.920195191944608526e-01, 9.931311694247907385e-02
9.046516170567438231e-02, 1.895950285657212186e-02, -9.957191329732485441e-01, 9.928898871070701571e-02
4.044153520665952350e-02, 1.669653673623184426e-02, -9.990423954423276465e-01, 9.152745194510877869e-02
-1.333998512916692754e-02, 1.481216202340811597e-02, -9.998013025861418601e-01, 7.823228834486123384e-02
-9.015194305330966051e-02, 1.300525207285336930e-02, -9.958431054047792719e-01, 6.263011400791423933e-02
-2.085057849420747511e-01, 1.012740779317892158e-02, -9.779686974832476620e-01, 4.755163706220481845e-02
-3.898267004480697739e-01, 1.016337294177244686e-02, -9.208321505400522966e-01, 3.462568982042913551e-02
-6.587197875159490623e-01, 1.224125576633712173e-02, -7.522887698166216275e-01, 2.441396613063756202e-02
-9.255586724928970277e-01, 1.565291799956923524e-02, -3.782804910794172470e-01, 1.698965556119335849e-02
-9.928185336604434807e-01, 1.755206866167954849e-02, 1.183354727291124064e-01, 1.749679284643282373e-02
-8.237076437630882486e-01, 1.620638300443670229e-02, 5.667830896879113567e-01, 2.528052043009264976e-02
-5.885691092415126224e-01, 1.431956841695957924e-02, 8.083200811603064029e-01, 3.572996889036229862e-02
-4.001929639347754364e-01, 1.313053816799327790e-02, 9.163368270371535784e-01, 4.887751727740667629e-02
-2.500547570715103141e-01, 1.167066672147298867e-02, 9.681613574214703588e-01, 6.420688147589365125e-02
-1.220263216998216105e-01, 1.176724604739337599e-02, 9.924571067471237296e-01, 8.007343891779619693e-02
-1.563356748923509440e-02, 1.282798031212061159e-02, 9.997954963334608758e-01, 9.364694517639590710e-02
5.377286258571451621e-02, 1.398618752638669874e-02, 9.984552397618106090e-01, 1.015678404332713280e-01
1.045439888552962687e-01, 1.531379888111004429e-02, 9.944023541595486959e-01, 1.015797670220587867e-01
1.420567054824120323e-01, 1.671788019786723742e-02, 9.897173358637165741e-01, 9.368662795067020377e-02
1.700601189140558134e-01, 1.811206484114811360e-02, 9.852672272343819815e-01, 8.016722842218057532e-02
1.913896789615470995e-01, 1.944190691690931769e-02, 9.813215594505351191e-01, 6.431546031553864173e-02
2.077357975867744622e-01, 2.064766490673603308e-02, 9.779670302903293866e-01, 4.898107781229587426e-02
2.201096532526602423e-01, 2.167620337718878173e-02, 9.752342707022474411e-01, 3.584426536401872504e-02
2.292543163005534013e-01, 2.250120699337040606e-02, 9.731064454320541568e-01, 2.547227756449435554e-02
2.358476466806221361e-01, 2.312993380656546555e-02, 9.715147418939747981e-01, 1.772643799670572257e-02
1.860286580420608404e-01, 2.586719297244213095e-02, -9.822037602833724179e-01, 1.350439372329780181e-02
1.834677181110818400e-01, 2.564354681483587903e-02, -9.826912052714564805e-01, 1.940595049533935801e-02
1.800368873059132180e-01, 2.535083668441047433e-02, -9.833331349489846662e-01, 2.730896265653347255e-02
1.755610148639503987e-01, 2.497651239781408308e-02, -9.841516671165992935e-01, 3.731963654114976714e-02
1.697761977318274218e-01, 2.449529460415916446e-02, -9.851781682649990435e-01, 4.900638632398264527e-02
1.620036675596502884e-01, 2.384024015838782581e-02, -9.865021310906593177e-01, 6.108921230762182769e-02
1.505463031030459253e-01, 2.287825688639676808e-02, -9.883381991928905652e-01, 7.139551502928292992e-02
1.322013303719205279e-01, 2.145160624742427358e-02, -9.909907349906456053e-01, 7.741274447495818944e-02
1.023630757041553707e-01, 1.949936120059690692e-02, -9.945559690862821878e-01, 7.739978304167430267e-02
5.725456727158709236e-02, 1.721509229662592996e-02, -9.982111776191258112e-01, 7.135868151476025545e-02
1.408408212895177064e-02, 1.529326096624066683e-02, -9.997838540402635976e-01, 6.101972621554241361e-02
-4.977684128587793466e-02, 1.326854610612471230e-02, -9.986722243838717095e-01, 4.888895107328861123e-02
-1.558848104413457503e-01, 9.642414578715837598e-03, -9.877281760255489651e-01, 3.715988305553595550e-02
-3.267124037797711211e-01, 9.324386022034183985e-03, -9.450778068718764802e-01, 2.710191616602998163e-02
-5.971462777060999594e-01, 1.124797242234235745e-02, -8.020534933145890832e-01, 1.913282379477505846e-02
-8.985051099792452645e-01, 1.509151294808345166e-02, -4.387035600244454381e-01, 1.326909266810823163e-02
-9.957302969211594412e-01, 1.756276960075176322e-02, 9.062408574573736775e-02, 1.370547212962474823e-02
-8.293770185060446165e-01, 1.626848039853757630e-02, 5.584524131199958275e-01, 1.983145668530385264e-02
-6.017241250172608025e-01, 1.444293328732728157e-02, 7.985734024185062729e-01, 2.803877006528346372e-02
-4.206319194005711526e-01, 1.324521922645734671e-02, 9.071346937192042992e-01, 3.835789618892280345e-02
-2.731195661648611051e-01, 1.143586176163571659e-02, 9.619121184618097953e-01, 5.038716603516041337e-02
-1.432907222504813671e-01, 1.133357166001038203e-02, 9.896157431399132953e-01, 6.282956394329201888e-02
-3.307082869625165011e-02, 1.225479816444344401e-02, 9.993778765868754910e-01, 7.347287496355139891e-02
3.657516540858988391e-02, 1.317507747128849813e-02, 9.992440515754696939e-01, 7.968731522292112068e-02
8.798045508378982138e-02, 1.428928005788289955e-02, 9.960197066316893721e-01, 7.969479453977050543e-02
1.265686027684859993e-01, 1.554593073491864277e-02, 9.918360312223075681e-01, 7.349983466076348559e-02
1.557367172287900392e-01, 1.685647498086893098e-02, 9.876547646612248155e-01, 6.289146606101708725e-02
1.781058895677685161e-01, 1.814821754226768336e-02, 9.838439583090970997e-01, 5.045437627605123265e-02
1.952807175422482111e-01, 1.934156438913640225e-02, 9.805566507056925341e-01, 3.842405281328352407e-02
2.082712919511147120e-01, 2.036951772197417160e-02, 9.778589630906840968e-01, 2.811825331216891155e-02
2.178558873453504408e-01, 2.119815564547777170e-02, 9.757507112711729658e-01, 1.998168643254975840e-02
2.247548898050659161e-01, 2.183125593279922408e-02, 9.741707426181044349e-01, 1.390538090132121575e-02
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
-6.120182084796559584e-03, -0.000000000000000000e+00, 9.999812715102462946e-01
-1.424165125848152538e-02, -0.000000000000000000e+00, 9.998985825419656193e-01
-2.553509641520632090e-02, -0.000000000000000000e+00, 9.996739262634922740e-01
-4.230125972404299300e-02, -0.000000000000000000e+00, 9.991049011118697809e-01
-6.975647374412531632e-02, -0.000000000000000000e+00, 9.975640502598243087e-01
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
1.300000000000000266e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.274925648034578751e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.443329059555540668e-04, 1.161565589611461211e-02, -6.072626188175088598e-04, 0.000000000000000000e+00, 9.999998156160390117e-01, 1.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.238850679444155389e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.776412153796222719e-03, 2.792551709740168087e-02, -1.627580152974690423e-03, 0.000000000000000000e+00, 9.999986754905457742e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.188003564092207087e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.153951728945991132e-03, 5.013795319156768432e-02, -3.054743663559701498e-03, 0.000000000000000000e+00, 9.999953342596904493e-01, 1.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
1.118374854696616572e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.895066337594376933e-03, 7.913642715869245725e-02, -4.997284276216919403e-03, 0.000000000000000000e+00, 9.999875134969747892e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.026708164502474041e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.933196576880915410e-03, 1.148739825245517487e-01, -7.553853367900991919e-03, 0.000000000000000000e+00, 9.999714692426460161e-01, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
9.120846640811391959e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.076755293609491473e-03, 1.555876236181861216e-01, -1.079836774140969027e-02, 0.000000000000000000e+00, 9.999416959273782490e-01, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
7.776184759199000762e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.101706597797145679e-02, 1.971167127935968821e-01, -1.477516763689094327e-02, 0.000000000000000000e+00, 9.998908412528348943e-01, 1.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
6.311729230878091457e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.241245980816730980e-02, 2.329145262015335505e-01, -1.952146033327138014e-02, 0.000000000000000000e+00, 9.998094381363162864e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
4.840789734933891308e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.303742332170947961e-02, 2.554690279869307745e-01, -2.511233845226184050e-02, 0.000000000000000000e+00, 9.996846355013460084e-01, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
3.480596445472274869e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.276889812929432599e-02, 2.590631794434971602e-01, -3.173046462433925380e-02, 0.000000000000000000e+00, 9.994964620321190596e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
2.319562156353995874e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.068136618772209077e-02, 2.423118242279441725e-01, -3.896089137498884997e-02, 0.000000000000000000e+00, 9.992407362308975971e-01, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
1.401320078858343532e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.575157652572120370e-03, 2.082082429968759307e-01, -4.574555762042067236e-02, 0.000000000000000000e+00, 9.989531240043231231e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
7.294880021137095660e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.491417503814179764e-03, 1.616268774095074301e-01, -5.176454338402070726e-02, 0.000000000000000000e+00, 9.986593173090829723e-01, 1.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
2.872522680009814700e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.040859514577745767e-03, 1.070992796829095955e-01, -5.731301995757615009e-02, 0.000000000000000000e+00, 9.983562579276710203e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
5.711988288639169298e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.272595265198549248e-04, 4.978529836039150697e-02, -6.271080015496886817e-02, 0.000000000000000000e+00, 9.980317407497236726e-01, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.160763381683348250e+00, 1.199999999999999734e+00, 5.231735530809396816e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.138779884383917196e+00, 1.199999999999999734e+00, 5.097190004641737222e-03, 7.643569397729698366e-04, 1.004987134390099637e-02, -6.036364480162563148e-03, 0.000000000000000000e+00, 9.999817809859651296e-01, 1.199999999999999956e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.107152983627878617e+00, 1.199999999999999734e+00, 4.903623988037832289e-03, 1.824388497455849004e-03, 2.416081729292056390e-02, -7.206096994849813149e-03, 0.000000000000000000e+00, 9.999740357459790951e-01, 1.199999999999999956e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.062577609716873761e+00, 1.199999999999999734e+00, 4.630809473800758663e-03, 3.239600286944290409e-03, 4.337786555672193400e-02, -8.842554041563746234e-03, 0.000000000000000000e+00, 9.999609038547566664e-01, 1.199999999999999956e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
1.001541265465951014e+00, 1.199999999999999734e+00, 4.257248936970098666e-03, 5.029008899726777199e-03, 6.846461401727532703e-02, -1.107045151469281292e-02, 0.000000000000000000e+00, 9.999387206740525391e-01, 1.199999999999999956e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
9.211930848585422327e-01, 1.199999999999999734e+00, 3.765494231647677041e-03, 7.124894206265426286e-03, 9.937935357000848846e-02, -1.400331814993640601e-02, -2.234313234575534085e-15, 9.999019487333703493e-01, 1.199999999999999956e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
8.207327805571262846e-01, 1.199999999999999734e+00, 3.150647361875639606e-03, 9.331439886471433118e-03, 1.345957414453123613e-01, -1.772635560341354402e-02, 0.000000000000000000e+00, 9.998428758145058159e-01, 1.199999999999999956e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
7.028960083848364571e-01, 1.199999999999999734e+00, 2.429451352984474989e-03, 1.133269107498591048e-02, 1.705144551723615232e-01, -2.229123415207573747e-02, 0.000000000000000000e+00, 9.997515195687263212e-01, 1.199999999999999956e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
5.745800988078808569e-01, 1.199999999999999734e+00, 1.644119913925405716e-03, 1.277953344928468675e-02, 2.014755869709788372e-01, -2.774194162553764859e-02, 0.000000000000000000e+00, 9.996151182704497984e-01, 1.199999999999999956e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
4.457165927044228759e-01, 1.199999999999999734e+00, 8.554370216474838431e-04, 1.344184459291262491e-02, 2.209902004505302497e-01, -3.416807664907244024e-02, 0.000000000000000000e+00, 9.994161007999134982e-01, 1.199999999999999956e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
3.265708193963818839e-01, 1.199999999999999734e+00, 1.262295374134820430e-04, 1.319810663881822339e-02, 2.241108176006351704e-01, -4.178481171106007003e-02, 0.000000000000000000e+00, 9.991266333705007829e-01, 1.199999999999999956e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
2.248762739725100879e-01, 1.199999999999999734e+00, -4.961712542380768837e-04, 1.108761211690585842e-02, 2.096467037442860115e-01, -5.013251134992439961e-02, -1.059137114771274924e-15, 9.987425750941779645e-01, 1.199999999999999956e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
1.444269821695947087e-01, 1.199999999999999734e+00, -9.885447900775711297e-04, 7.909068940511342419e-03, 1.802463582304578427e-01, -5.802669008906796710e-02, 0.000000000000000000e+00, 9.983150320601744676e-01, 1.199999999999999956e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
8.550089095533164318e-02, 1.199999999999999734e+00, -1.349189952193416767e-03, 4.731250648138179624e-03, 1.401097195750149460e-01, -6.513919680933266676e-02, 0.000000000000000000e+00, 9.978761872291747048e-01, 1.199999999999999956e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
4.658370267037192924e-02, 1.199999999999999734e+00, -1.587374691566131521e-03, 2.179208109500726815e-03, 9.309458125676349505e-02, -7.190623411400130782e-02, -2.385150692204218564e-15, 9.974113963132478222e-01, 1.199999999999999956e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
2.614840997704859227e-02, 1.199999999999999734e+00, -1.712444746178620227e-03, 5.691959242322701309e-04, 4.346305242511351585e-02, -7.885675179060699924e-02, 0.000000000000000000e+00, 9.968859577188529109e-01, 1.199999999999999956e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
2.100697665736549549e-02, 1.199999999999999734e+00, -1.743911843603132127e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.021526763366696011e+00, 2.399999999999999467e+00, 1.046347106161879363e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.002635909730191122e+00, 2.399999999999999467e+00, 1.019440682434168133e-02, 7.843975951793149496e-04, 8.484492346472229107e-03, -1.346876330789693876e-02, 0.000000000000000000e+00, 9.999092920935156448e-01, 1.399999999999999911e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
9.754596779759641123e-01, 2.399999999999999467e+00, 9.807333153150504107e-03, 1.872393554523313092e-03, 2.039714692680532487e-02, -1.484322143055251571e-02, 0.000000000000000000e+00, 9.998898333204331301e-01, 1.399999999999999911e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
9.371597502110387001e-01, 2.399999999999999467e+00, 9.261823614506659724e-03, 3.325273005003019818e-03, 3.661976756392543858e-02, -1.676645393498843450e-02, 0.000000000000000000e+00, 9.998594331317006700e-01, 1.399999999999999911e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
